,eff%,total eff%,total carbon,num rounds
0.0,0.783577517668645,0.8369075422805399,4027.8017275744583,38.126666666666665,360.8345937101513,360.8345937101513
0.1,0.7810999459648005,0.839575466031905,3912.224569895275,37.04666666666667,345.32428543931223,362.6952756600616
0.2,0.7805126235962316,0.8395979610295249,3869.194402046451,36.92666666666667,346.7310391184095,362.59797016100936
0.3,0.7801430023720081,0.8392775458686859,3832.984438593863,36.92666666666667,344.04929162222726,366.62786553393767
0.4,0.7799302546905672,0.840171054416334,3787.2037911810494,36.736666666666665,344.23335340637476,359.87415350990557
0.5,0.7812497061241864,0.8370480141460149,3819.977880522778,37.733333333333334,349.235135517568,348.0706381393617
0.6,0.7804171681559864,0.836819739284345,3774.0769143818907,37.526666666666664,351.3277304660685,357.1420576555901
0.7,0.7780965701096133,0.8404045680262339,3646.7375738680844,36.32666666666667,338.5134906897496,369.9643577343712
0.8,0.7768135796073994,0.8411487039160451,3579.0530512046,35.92333333333333,350.2765399760415,359.6529335588859
0.9,0.7762072737136417,0.8424345162859599,3523.9549195893064,35.57666666666667,342.1865054903154,370.44264379880354
